repo,commit,date,dependency,old_version,new_version,file,usage_changed,usage_details,syntactic_break,syntactic_details,semantic_change,semantic_details,commit_message,response_type
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},Password.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},Password.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},Password.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},Password.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},Password.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},Password.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},Password.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.el:javax.el-api,3.0.0,${javax.el-api.version},Password.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.glassfish.web:javax.el,2.2.4,${javax.el.version},Password.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.springframework.data:spring-data-jpa,1.11.23.RELEASE,${spring-data-jpa.version},PasswordValidator.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},PasswordValidator.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},PasswordValidator.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},PasswordValidator.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},PasswordValidator.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},PasswordValidator.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},PasswordValidator.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},PasswordValidator.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.el:javax.el-api,3.0.0,${javax.el-api.version},PasswordValidator.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.glassfish.web:javax.el,2.2.4,${javax.el.version},PasswordValidator.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.springframework.data:spring-data-jpa,1.11.23.RELEASE,${spring-data-jpa.version},ConsumerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},ConsumerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},ConsumerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},ConsumerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},ConsumerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},ConsumerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},ConsumerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},ConsumerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.el:javax.el-api,3.0.0,${javax.el-api.version},ConsumerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.glassfish.web:javax.el,2.2.4,${javax.el.version},ConsumerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.springframework.data:spring-data-jpa,1.11.23.RELEASE,${spring-data-jpa.version},ProducerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},ProducerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},ProducerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},ProducerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},ProducerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},ProducerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},ProducerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},ProducerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.el:javax.el-api,3.0.0,${javax.el-api.version},ProducerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.glassfish.web:javax.el,2.2.4,${javax.el.version},ProducerUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.springframework.data:spring-data-jpa,1.11.23.RELEASE,${spring-data-jpa.version},ExclusiveSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},ExclusiveSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},ExclusiveSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},ExclusiveSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},ExclusiveSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},ExclusiveSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},ExclusiveSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},ExclusiveSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.el:javax.el-api,3.0.0,${javax.el-api.version},ExclusiveSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.glassfish.web:javax.el,2.2.4,${javax.el.version},ExclusiveSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.springframework.data:spring-data-jpa,1.11.23.RELEASE,${spring-data-jpa.version},FailoverSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},FailoverSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},FailoverSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},FailoverSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},FailoverSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},FailoverSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},FailoverSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},FailoverSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.el:javax.el-api,3.0.0,${javax.el-api.version},FailoverSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.glassfish.web:javax.el,2.2.4,${javax.el.version},FailoverSubscriptionUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.springframework.data:spring-data-jpa,1.11.23.RELEASE,${spring-data-jpa.version},ValidationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},ValidationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},ValidationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},ValidationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},ValidationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},ValidationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},ValidationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.hibernate.validator:hibernate-validator,6.1.2.Final,${hibernate-validator.version},ValidationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.el:javax.el-api,3.0.0,${javax.el-api.version},ValidationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.glassfish.web:javax.el,2.2.4,${javax.el.version},ValidationIntegrationTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.springframework.data:spring-data-jpa,1.11.23.RELEASE,${spring-data-jpa.version},AwsAppSyncApplicationUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.activemq:activemq-core,5.7.0,${activemq-core.version},AwsAppSyncApplicationUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.derby:derby,10.8.1.2,${derby.version},AwsAppSyncApplicationUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,junit:junit,4.12,${junit.version},AwsAppSyncApplicationUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.transaction:jta,1.1,${jta.version},AwsAppSyncApplicationUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,org.apache.geronimo.specs:geronimo-jta_1.0.1B_spec,1.0,${geronimo.version},AwsAppSyncApplicationUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
repos\tutorials,7ab2f437eed3854c0715e653173d8321645e3b57,2020-07-07 14:18:10+03:00,javax.validation:validation-api,2.0.1.Final,${validation-api.version},AwsAppSyncApplicationUnitTest.java,False,None,False,None,True,Logic changed,"Revert ""BAEL-4134""",Other
